index,type,sourceName,sourceVersion,unit,creationDate,datetime,endDate,hr,device
188,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
189,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
190,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
191,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
192,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
193,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
194,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
195,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
196,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
197,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
198,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
199,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
200,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
201,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
202,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
203,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
204,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
205,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
206,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
207,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
208,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
209,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
210,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
211,HeartRate,Mi Fitness,2,count/min,2022-12-16 09:55:07+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
212,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
213,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
214,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
215,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
216,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
217,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
218,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
219,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
220,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
221,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
222,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
223,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
224,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
225,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
226,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
227,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
228,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
229,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
230,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
231,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
232,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
233,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
234,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
235,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
236,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
237,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
238,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
239,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
240,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
241,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
242,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,64.0,
243,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:12:11+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,91.0,
244,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
245,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
246,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
247,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
248,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
249,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
250,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
251,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
252,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
253,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
254,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
255,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
256,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
257,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
258,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
259,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
260,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
261,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
262,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
263,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
264,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
265,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
266,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
267,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
268,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
269,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
270,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
271,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
272,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
273,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
274,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,64.0,
275,HeartRate,Mi Fitness,2,count/min,2022-12-16 11:30:04+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,117.0,
276,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
277,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
278,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
279,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
280,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
281,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
282,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
283,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
284,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
285,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
286,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
287,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
288,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
289,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
290,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
291,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
292,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
293,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
294,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
295,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
296,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
297,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
298,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
299,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
300,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
301,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
302,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
303,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
304,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
305,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
306,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
307,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
308,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
309,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:13:18+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,77.0,
310,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
311,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
312,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
313,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
314,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
315,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
316,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
317,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
318,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
319,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
320,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
321,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
322,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
323,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
324,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
325,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
326,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
327,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
328,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
329,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
330,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
331,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
332,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
333,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
334,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
335,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
336,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
337,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
338,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
339,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
340,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
341,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
342,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,58.0,
343,HeartRate,Mi Fitness,2,count/min,2022-12-16 12:56:00+01:00,2022-12-16 12:00:00,2022-12-16 13:00:00+01:00,86.0,
344,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,62.0,
345,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 00:00:00,2022-12-16 01:00:00+01:00,74.0,
346,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,60.0,
347,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 01:00:00,2022-12-16 02:00:00+01:00,71.0,
348,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,59.0,
349,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 02:00:00,2022-12-16 03:00:00+01:00,72.0,
350,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,57.0,
351,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 03:00:00,2022-12-16 04:00:00+01:00,77.0,
352,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,55.0,
353,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,66.0,
354,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,83.0,
355,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 04:00:00,2022-12-16 05:00:00+01:00,84.0,
356,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,54.0,
357,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 05:00:00,2022-12-16 06:00:00+01:00,73.0,
358,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,52.0,
359,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 06:00:00,2022-12-16 07:00:00+01:00,63.0,
360,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,52.0,
361,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 07:00:00,2022-12-16 08:00:00+01:00,129.0,
362,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,56.0,
363,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,95.0,
364,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
365,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,106.0,
366,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,122.0,
367,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,125.0,
368,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
369,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 08:00:00,2022-12-16 09:00:00+01:00,136.0,
370,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,65.0,
371,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 09:00:00,2022-12-16 10:00:00+01:00,108.0,
372,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,66.0,
373,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 10:00:00,2022-12-16 11:00:00+01:00,88.0,
374,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,61.0,
375,HeartRate,Mi Fitness,2,count/min,2022-12-16 13:15:17+01:00,2022-12-16 11:00:00,2022-12-16 12:00:00+01:00,122.0,
